player_id,ab_group,chest_opens,legendary_drops,legendary_drop_rate_player,first_legendary_date,gear_drops,hero_shards_collected,characters_unlocked_from_chests,gems_spent_on_chests
P0016300,variant,1,0,0.0,,0,3,0,232
P0016301,control,6,0,0.0,,3,25,0,1306
P0016302,variant,0,0,0.0,,0,1,0,0
P0016303,control,0,0,0.0,,0,2,0,0
P0016304,control,0,0,0.0,,0,1,0,0
P0016305,variant,131,4,0.0305,2026-04-05,51,481,14,32159
P0016306,variant,0,0,0.0,,0,0,0,0
P0016307,variant,0,0,0.0,,0,0,0,0
P0016308,variant,0,0,0.0,,0,0,0,0
P0016309,control,0,0,0.0,,0,0,0,1
P0016310,variant,53,2,0.0377,2026-06-27,24,171,6,14629
P0016311,variant,1,0,0.0,,0,3,0,194
P0016312,control,0,0,0.0,,0,0,0,0
P0016313,variant,0,0,0.0,,0,0,0,0
P0016314,variant,0,0,0.0,,0,0,0,0
P0016315,variant,1,0,0.0,2026-04-14,1,3,0,314
P0016316,variant,0,0,0.0,,0,0,0,0
P0016317,variant,0,0,0.0,,0,0,0,0
P0016318,variant,8,0,0.0,,1,46,0,1978
P0016319,variant,0,0,0.0,,0,3,0,0
P0016320,control,0,0,0.0,,0,1,0,0
P0016321,variant,4,0,0.0,,0,22,0,991
P0016322,variant,0,0,0.0,,0,1,0,0
P0016323,variant,0,0,0.0,,0,0,0,1
P0016324,control,0,0,0.0,,0,0,0,1
P0016325,variant,0,0,0.0,,0,1,0,0
P0016326,control,1,0,0.0,,0,4,0,250
P0016327,variant,0,0,0.0,,0,3,0,2
P0016328,variant,0,0,0.0,,0,1,0,0
P0016329,variant,3,0,0.0,,1,11,0,895
P0016330,variant,0,0,0.0,,0,0,0,0
P0016331,variant,6,0,0.0,,3,39,0,1498
P0016332,variant,0,0,0.0,,0,2,0,3
P0016333,control,0,0,0.0,,0,2,0,1
P0016334,variant,6,0,0.0,,4,35,0,1546
P0016335,variant,0,0,0.0,,0,2,0,2
P0016336,control,4,0,0.0,,2,18,0,969
P0016337,variant,0,0,0.0,,0,0,0,0
P0016338,control,3,0,0.0,,1,17,0,744
P0016339,control,0,0,0.0,,0,6,0,1
P0016340,variant,1,0,0.0,,0,7,0,226
P0016341,variant,0,0,0.0,,0,2,0,0
P0016342,control,0,0,0.0,,0,0,0,1
P0016343,variant,0,0,0.0,,0,0,0,0
P0016344,variant,0,0,0.0,,0,0,0,1
P0016345,control,1,0,0.0,,0,4,0,298
P0016346,variant,0,0,0.0,,0,1,0,0
P0016347,control,8,0,0.0,,1,43,0,1853
P0016348,control,1,0,0.0,,1,4,0,263
P0016349,variant,3,0,0.0,,1,8,0,774
P0016350,variant,0,0,0.0,,0,0,0,1
P0016351,control,0,0,0.0,,0,2,0,1
P0016352,variant,10,0,0.0,,6,61,0,2544
P0016353,control,0,0,0.0,,0,0,0,1
P0016354,variant,0,0,0.0,,0,0,0,0
P0016355,variant,2,0,0.0,,1,6,0,451
P0016356,variant,0,0,0.0,,0,0,0,2
P0016357,variant,0,0,0.0,,0,0,0,0
P0016358,control,0,0,0.0,,0,1,0,0
P0016359,control,0,0,0.0,,0,0,0,1
P0016360,control,0,0,0.0,,0,0,0,0
P0016361,control,2,0,0.0,,0,9,0,469
P0016362,control,0,0,0.0,,0,0,0,0
P0016363,control,0,0,0.0,,0,1,0,2
P0016364,variant,42,3,0.0714,2026-06-11,14,185,6,9759
P0016365,control,0,0,0.0,,0,0,0,0
P0016366,control,0,0,0.0,,0,1,0,3
P0016367,control,8,0,0.0,,5,33,0,1967
P0016368,variant,1,0,0.0,,0,9,0,238
P0016369,control,0,0,0.0,,0,2,0,0
P0016370,control,0,0,0.0,,0,0,0,1
P0016371,variant,0,0,0.0,,0,0,0,1
P0016372,variant,1,0,0.0,,0,4,0,251
P0016373,control,0,0,0.0,,0,0,0,0
P0016374,control,1,0,0.0,,0,4,0,257
P0016375,control,0,0,0.0,,0,0,0,1
P0016376,control,0,0,0.0,,0,2,0,3
P0016377,control,0,0,0.0,,0,2,0,0
P0016378,control,0,0,0.0,,0,3,0,1
P0016379,variant,0,0,0.0,,0,0,0,0
P0016380,variant,0,0,0.0,,0,0,0,0
P0016381,variant,0,0,0.0,,0,2,0,0
P0016382,control,2,0,0.0,,0,10,0,448
P0016383,variant,0,0,0.0,,0,1,0,2
P0016384,variant,0,0,0.0,,0,0,0,0
P0016385,control,6,0,0.0,,2,27,0,1332
P0016386,variant,0,0,0.0,,0,1,0,1
P0016387,control,0,0,0.0,,0,0,0,0
P0016388,variant,2,0,0.0,,0,21,0,482
P0016389,control,0,0,0.0,,0,1,0,0
P0016390,control,1,0,0.0,,0,3,0,270
P0016391,control,7,1,0.1429,2026-06-30,3,37,1,1667
P0016392,control,1,0,0.0,,0,11,0,240
P0016393,control,0,0,0.0,,0,2,0,1
P0016394,variant,0,0,0.0,,0,0,0,1
P0016395,variant,1,0,0.0,2026-04-10,0,7,0,285
P0016396,control,0,0,0.0,,0,0,0,1
P0016397,control,0,0,0.0,,0,1,0,1
P0016398,control,0,0,0.0,,0,0,0,0
P0016399,variant,1,0,0.0,,1,6,0,241
P0016400,variant,1,0,0.0,,1,3,0,240
P0016401,variant,0,0,0.0,,0,4,0,1
P0016402,variant,0,0,0.0,,0,0,0,1
P0016403,variant,1,0,0.0,,0,3,0,240
P0016404,control,2,0,0.0,,2,8,0,521
P0016405,control,8,0,0.0,,3,51,0,2182
P0016406,variant,0,0,0.0,,0,0,0,0
P0016407,control,1,0,0.0,,0,4,0,207
P0016408,variant,0,0,0.0,,0,3,0,2
P0016409,control,0,0,0.0,,0,0,0,0
P0016410,control,8,0,0.0,,5,42,0,2015
P0016411,variant,2,0,0.0,,0,11,0,523
P0016412,control,0,0,0.0,,0,1,0,2
P0016413,variant,0,0,0.0,,0,3,0,1
P0016414,variant,4,0,0.0,,3,31,0,890
P0016415,variant,0,0,0.0,,0,5,0,3
P0016416,variant,1,0,0.0,,1,6,0,283
P0016417,variant,0,0,0.0,,0,0,0,0
P0016418,control,0,0,0.0,,0,1,0,1
P0016419,control,0,0,0.0,,0,0,0,0
P0016420,control,1,0,0.0,,0,3,0,184
P0016421,variant,1,0,0.0,,0,7,0,262
P0016422,control,2,0,0.0,,0,6,0,551
P0016423,control,0,0,0.0,,0,0,0,0
P0016424,variant,0,0,0.0,,0,0,0,0
P0016425,control,0,0,0.0,,0,1,0,2
P0016426,variant,1,0,0.0,,1,12,0,260
P0016427,variant,0,0,0.0,,0,0,0,0
P0016428,control,0,0,0.0,,0,1,0,1
P0016429,variant,0,0,0.0,,0,0,0,0
P0016430,control,0,0,0.0,,0,0,0,0
P0016431,variant,1,0,0.0,,1,4,0,258
P0016432,control,0,0,0.0,,0,0,0,1
P0016433,control,0,0,0.0,,0,0,0,0
P0016434,control,0,0,0.0,,0,0,0,1
P0016435,control,33,0,0.0,2026-06-03,15,114,2,8471
P0016436,control,0,0,0.0,,0,4,0,1
P0016437,variant,1,0,0.0,,0,10,0,176
P0016438,variant,1,0,0.0,,1,8,0,251
P0016439,control,4,0,0.0,2026-07-06,2,23,0,944
P0016440,control,0,0,0.0,,0,8,0,4
P0016441,control,2,0,0.0,,2,7,0,521
P0016442,control,0,0,0.0,,0,7,0,1
P0016443,variant,0,0,0.0,,0,1,0,5
P0016444,control,0,0,0.0,,0,0,0,1
P0016445,variant,1,0,0.0,,0,3,0,285
P0016446,variant,1,0,0.0,,1,4,0,258
P0016447,control,0,0,0.0,,0,0,0,0
P0016448,variant,0,0,0.0,,0,0,0,0
P0016449,variant,0,0,0.0,,0,5,0,1
P0016450,control,0,0,0.0,,0,7,0,6
P0016451,control,2,0,0.0,,1,7,0,448
P0016452,control,0,0,0.0,,0,0,0,1
P0016453,control,0,0,0.0,,0,1,0,1
P0016454,control,0,0,0.0,,0,0,0,0
P0016455,variant,1,0,0.0,,0,6,0,225
P0016456,control,0,0,0.0,,0,1,0,2
P0016457,control,0,0,0.0,,0,0,0,1
P0016458,control,0,0,0.0,,0,0,0,0
P0016459,control,0,0,0.0,,0,0,0,0
P0016460,variant,0,0,0.0,,0,0,0,1
P0016461,variant,1,0,0.0,,1,2,0,244
P0016462,variant,1,0,0.0,,1,5,0,238
P0016463,variant,0,0,0.0,,0,1,0,0
P0016464,control,0,0,0.0,,0,0,0,0
P0016465,control,0,0,0.0,,0,0,0,0
P0016466,control,0,0,0.0,,0,0,0,0
P0016467,variant,0,0,0.0,,0,3,0,1
P0016468,variant,0,0,0.0,,0,0,0,0
P0016469,control,0,0,0.0,,0,0,0,0
P0016470,variant,63,2,0.0317,2026-03-17,29,201,7,15709
P0016471,variant,16,0,0.0,,10,84,1,4117
P0016472,variant,3,0,0.0,,1,27,0,794
P0016473,variant,1,0,0.0,,1,3,0,278
P0016474,variant,0,0,0.0,,0,0,0,1
P0016475,variant,0,0,0.0,,0,0,0,0
P0016476,control,0,0,0.0,,0,0,0,3
P0016477,control,0,0,0.0,,0,0,0,0
P0016478,variant,0,0,0.0,,0,0,0,0
P0016479,control,12,0,0.0,,6,73,0,3021
P0016480,control,8,0,0.0,,3,53,0,2130
P0016481,variant,3,0,0.0,,0,12,0,757
P0016482,control,0,0,0.0,,0,0,0,0
P0016483,variant,0,0,0.0,,0,0,0,0
P0016484,variant,0,0,0.0,,0,2,0,0
P0016485,variant,4,0,0.0,,2,16,0,1014
P0016486,control,5,0,0.0,,2,43,0,1100
P0016487,control,0,0,0.0,,0,0,0,1
P0016488,control,2,0,0.0,,1,2,0,382
P0016489,control,2,0,0.0,,0,4,0,536
P0016490,variant,0,0,0.0,,0,0,0,0
P0016491,variant,1,0,0.0,,1,4,0,197
P0016492,variant,12,0,0.0,2026-04-28,6,53,0,2975
P0016493,variant,6,0,0.0,2026-05-31,2,36,0,1509
P0016494,control,0,0,0.0,,0,3,0,4
P0016495,control,8,0,0.0,2026-03-31,2,46,0,2097
P0016496,control,0,0,0.0,,0,1,0,0
P0016497,variant,0,0,0.0,,0,0,0,0
P0016498,variant,3,0,0.0,,2,18,0,805
P0016499,control,0,0,0.0,,0,0,0,0
P0016500,control,4,0,0.0,,3,19,0,830
P0016501,control,0,0,0.0,,0,1,0,1
P0016502,variant,96,2,0.0208,2026-06-01,48,371,9,22645
P0016503,variant,0,0,0.0,,0,1,0,0
P0016504,variant,0,0,0.0,,0,0,0,1
P0016505,variant,0,0,0.0,,0,0,0,0
P0016506,variant,0,0,0.0,,0,0,0,0
P0016507,variant,0,0,0.0,,0,8,0,8
P0016508,control,0,0,0.0,,0,0,0,1
P0016509,variant,5,1,0.2,2026-06-26,3,19,1,1174
P0016510,variant,0,0,0.0,,0,0,0,1
P0016511,control,1,0,0.0,,1,8,0,250
P0016512,variant,0,0,0.0,,0,4,0,1
P0016513,variant,0,0,0.0,,0,0,0,1
P0016514,control,0,0,0.0,,0,2,0,1
P0016515,control,0,0,0.0,,0,2,0,2
P0016516,variant,6,0,0.0,,1,28,0,1499
P0016517,variant,0,0,0.0,,0,1,0,1
P0016518,control,2,0,0.0,,1,8,0,481
P0016519,variant,0,0,0.0,,0,3,0,2
P0016520,control,5,0,0.0,,3,21,0,1365
P0016521,variant,0,0,0.0,,0,4,0,1
P0016522,variant,10,0,0.0,,4,52,0,2565
P0016523,control,0,0,0.0,,0,0,0,0
P0016524,control,1,0,0.0,,0,7,0,225
P0016525,variant,0,0,0.0,,0,0,0,1
P0016526,control,0,0,0.0,,0,1,0,0
P0016527,control,1,0,0.0,,0,5,0,231
P0016528,control,0,0,0.0,,0,0,0,1
P0016529,variant,10,0,0.0,,5,58,0,2644
P0016530,control,8,0,0.0,,4,35,0,2181
P0016531,variant,5,0,0.0,,4,23,0,1182
P0016532,control,1,0,0.0,,1,5,0,258
P0016533,control,0,0,0.0,,0,0,0,1
P0016534,control,1,0,0.0,,1,7,0,304
P0016535,control,0,0,0.0,,0,1,0,1
P0016536,variant,4,0,0.0,,2,10,0,1078
P0016537,variant,0,0,0.0,,0,0,0,2
P0016538,control,1,0,0.0,,1,10,0,243
P0016539,variant,0,0,0.0,,0,0,0,0
P0016540,variant,0,0,0.0,,0,3,0,2
P0016541,control,0,0,0.0,,0,1,0,0
P0016542,control,2,0,0.0,,0,30,0,460
P0016543,variant,0,0,0.0,,0,3,0,2
P0016544,variant,0,0,0.0,,0,0,0,1
P0016545,variant,1,0,0.0,,1,3,0,266
P0016546,variant,0,0,0.0,,0,1,0,1
P0016547,control,0,0,0.0,,0,5,0,3
P0016548,variant,0,0,0.0,,0,4,0,3
P0016549,variant,3,0,0.0,,1,44,0,832
P0016550,variant,0,0,0.0,,0,1,0,0
P0016551,control,1,0,0.0,,1,10,0,239
P0016552,variant,23,0,0.0,2026-04-08,10,82,1,6019
P0016553,variant,2,0,0.0,,2,8,0,420
P0016554,variant,0,0,0.0,,0,3,0,1
P0016555,control,0,0,0.0,,0,0,0,1
P0016556,control,44,0,0.0,,23,147,3,10836
P0016557,control,8,0,0.0,2026-05-02,1,39,0,2032
P0016558,variant,0,0,0.0,,0,0,0,1
P0016559,control,0,0,0.0,,0,1,0,0
P0016560,variant,2,0,0.0,,1,9,0,484
P0016561,control,1,0,0.0,,1,4,0,212
P0016562,variant,0,0,0.0,,0,1,0,0
P0016563,control,0,0,0.0,,0,1,0,1
P0016564,control,2,0,0.0,,2,10,0,468
P0016565,control,0,0,0.0,,0,0,0,0
P0016566,control,0,0,0.0,,0,0,0,2
P0016567,variant,0,0,0.0,,0,0,0,0
P0016568,control,0,0,0.0,,0,2,0,1
P0016569,control,0,0,0.0,,0,2,0,0
P0016570,control,0,0,0.0,,0,0,0,0
P0016571,variant,0,0,0.0,,0,1,0,2
P0016572,control,0,0,0.0,,0,0,0,0
P0016573,variant,0,0,0.0,,0,0,0,0
P0016574,variant,0,0,0.0,,0,0,0,0
P0016575,variant,6,0,0.0,,1,41,0,1391
P0016576,control,1,0,0.0,,1,3,0,271
P0016577,variant,0,0,0.0,,0,0,0,0
P0016578,control,0,0,0.0,,0,1,0,2
P0016579,variant,0,0,0.0,,0,2,0,3
P0016580,variant,0,0,0.0,,0,0,0,0
P0016581,variant,0,0,0.0,,0,0,0,1
P0016582,control,2,0,0.0,,0,9,0,541
P0016583,control,0,0,0.0,,0,0,0,0
P0016584,control,0,0,0.0,,0,2,0,2
P0016585,control,1,0,0.0,,1,4,0,322
P0016586,control,0,0,0.0,,0,4,0,4
P0016587,control,3,0,0.0,,1,5,0,710
P0016588,variant,0,0,0.0,,0,0,0,0
P0016589,control,0,0,0.0,,0,1,0,1
P0016590,control,3,0,0.0,,1,29,0,717
P0016591,control,2,0,0.0,,2,13,0,529
P0016592,control,2,0,0.0,,2,20,0,529
P0016593,variant,0,0,0.0,,0,0,0,0
P0016594,variant,0,0,0.0,,0,0,0,1
P0016595,variant,0,0,0.0,,0,0,0,0
P0016596,variant,1,0,0.0,,0,1,0,243
P0016597,control,13,1,0.0769,2026-03-23,3,78,2,3301
P0016598,control,0,0,0.0,,0,0,0,0
P0016599,variant,1,0,0.0,,0,6,0,242
P0016600,variant,2,0,0.0,,1,19,0,476
P0016601,control,0,0,0.0,,0,0,0,0
P0016602,control,31,1,0.0323,2026-06-13,19,118,3,7558
P0016603,variant,1,0,0.0,,0,7,0,226
P0016604,control,4,0,0.0,,1,30,0,932
P0016605,control,1,0,0.0,,0,7,0,251
P0016606,control,0,0,0.0,,0,0,0,0
P0016607,variant,0,0,0.0,,0,0,0,0
P0016608,variant,0,0,0.0,,0,1,0,1
P0016609,variant,0,0,0.0,,0,3,0,2
P0016610,control,2,0,0.0,,2,7,0,483
P0016611,variant,9,0,0.0,,6,67,0,2335
P0016612,control,2,0,0.0,,2,8,0,497
P0016613,control,1,0,0.0,,1,4,0,256
P0016614,control,0,0,0.0,,0,1,0,0
P0016615,variant,0,0,0.0,,0,0,0,0
P0016616,control,6,0,0.0,,3,43,0,1557
P0016617,variant,1,0,0.0,,1,6,0,316
P0016618,control,0,0,0.0,,0,0,0,1
P0016619,control,0,0,0.0,,0,0,0,0
P0016620,variant,0,0,0.0,,0,2,0,2
P0016621,variant,0,0,0.0,,0,2,0,0
P0016622,control,0,0,0.0,,0,2,0,0
P0016623,variant,0,0,0.0,,0,0,0,1
P0016624,control,1,0,0.0,,0,6,0,327
P0016625,variant,1,0,0.0,,0,12,0,275
P0016626,control,0,0,0.0,,0,0,0,1
P0016627,variant,4,1,0.25,2026-07-01,1,18,1,932
P0016628,control,1,0,0.0,,0,5,0,201
P0016629,variant,0,0,0.0,,0,1,0,2
P0016630,control,0,0,0.0,,0,1,0,0
P0016631,variant,0,0,0.0,,0,0,0,1
P0016632,control,0,0,0.0,,0,0,0,2
P0016633,control,0,0,0.0,,0,0,0,0
P0016634,variant,0,0,0.0,,0,0,0,0
P0016635,variant,1,0,0.0,,0,2,0,280
P0016636,control,3,0,0.0,,2,17,0,688
P0016637,control,0,0,0.0,,0,0,0,1
P0016638,variant,0,0,0.0,,0,2,0,1
P0016639,variant,1,0,0.0,,0,6,0,201
P0016640,variant,0,0,0.0,,0,0,0,0
P0016641,control,0,0,0.0,,0,0,0,0
P0016642,control,0,0,0.0,,0,1,0,1
P0016643,variant,0,0,0.0,,0,1,0,0
P0016644,control,0,0,0.0,,0,3,0,2
P0016645,control,0,0,0.0,,0,1,0,2
P0016646,control,1,0,0.0,,0,12,0,277
P0016647,variant,0,0,0.0,,0,0,0,0
P0016648,control,0,0,0.0,,0,6,0,2
P0016649,variant,0,0,0.0,,0,1,0,1
P0016650,control,1,0,0.0,,0,3,0,259
P0016651,control,2,0,0.0,,0,12,0,523
P0016652,control,0,0,0.0,,0,0,0,2
P0016653,control,0,0,0.0,,0,0,0,0
P0016654,control,1,0,0.0,,0,8,0,276
P0016655,variant,0,0,0.0,,0,2,0,0
P0016656,variant,1,0,0.0,,1,6,0,209
P0016657,variant,1,0,0.0,,0,5,0,216
P0016658,control,0,0,0.0,,0,2,0,2
P0016659,variant,4,0,0.0,,2,24,0,962
P0016660,control,0,0,0.0,,0,1,0,0
P0016661,control,4,0,0.0,,2,31,0,963
P0016662,variant,0,0,0.0,,0,0,0,1
P0016663,variant,1,0,0.0,,0,5,0,242
P0016664,control,0,0,0.0,,0,1,0,0
P0016665,control,0,0,0.0,,0,0,0,1
P0016666,control,3,0,0.0,,1,16,0,734
P0016667,control,5,0,0.0,,1,31,0,1373
P0016668,control,0,0,0.0,,0,0,0,0
P0016669,variant,195,3,0.0154,2026-06-23,72,713,18,49527
P0016670,variant,4,1,0.25,2026-06-24,1,18,1,1080
P0016671,control,3,0,0.0,,1,13,0,729
P0016672,variant,2,0,0.0,,1,10,0,590
P0016673,control,2,0,0.0,,0,3,0,480
P0016674,control,0,0,0.0,,0,1,0,0
P0016675,control,1,0,0.0,,1,3,0,217
P0016676,variant,2,0,0.0,,0,27,0,455
P0016677,variant,0,0,0.0,,0,2,0,1
P0016678,control,1,0,0.0,,1,6,0,242
P0016679,variant,0,0,0.0,,0,0,0,0
P0016680,variant,0,0,0.0,,0,0,0,0
P0016681,control,0,0,0.0,,0,0,0,0
P0016682,variant,0,0,0.0,,0,0,0,0
P0016683,control,1,0,0.0,,1,5,0,292
P0016684,control,3,0,0.0,,2,9,0,812
P0016685,variant,0,0,0.0,,0,5,0,3
P0016686,variant,1,0,0.0,,1,2,0,229
P0016687,variant,0,0,0.0,,0,1,0,0
P0016688,control,1,0,0.0,,0,3,0,233
P0016689,control,0,0,0.0,,0,0,0,0
P0016690,variant,0,0,0.0,,0,0,0,0
P0016691,variant,0,0,0.0,,0,1,0,0
P0016692,control,0,0,0.0,,0,1,0,0
P0016693,control,1,0,0.0,,1,8,0,246
P0016694,variant,0,0,0.0,,0,1,0,2
P0016695,variant,8,0,0.0,2026-06-06,5,45,0,1976
P0016696,control,0,0,0.0,,0,3,0,3
P0016697,variant,0,0,0.0,,0,0,0,1
P0016698,control,0,0,0.0,,0,1,0,0
P0016699,variant,0,0,0.0,,0,0,0,2
P0016700,variant,0,0,0.0,,0,0,0,0
P0016701,control,1,0,0.0,,0,2,0,221
P0016702,control,0,0,0.0,,0,2,0,0
P0016703,control,4,0,0.0,,3,17,0,953
P0016704,variant,0,0,0.0,,0,0,0,1
P0016705,variant,5,0,0.0,,1,25,0,1243
P0016706,variant,1,0,0.0,,1,4,0,234
P0016707,variant,0,0,0.0,,0,3,0,1
P0016708,control,0,0,0.0,,0,7,0,5
P0016709,variant,0,0,0.0,,0,0,0,2
P0016710,variant,0,0,0.0,,0,0,0,0
P0016711,variant,0,0,0.0,,0,0,0,0
P0016712,variant,0,0,0.0,,0,0,0,0
P0016713,variant,7,0,0.0,,2,29,0,1578
P0016714,variant,0,0,0.0,,0,1,0,2
P0016715,control,3,0,0.0,,0,11,0,840
P0016716,control,0,0,0.0,,0,0,0,0
P0016717,control,1,0,0.0,,1,9,0,181
P0016718,control,0,0,0.0,,0,0,0,1
P0016719,variant,5,0,0.0,,2,24,0,1280
P0016720,control,2,0,0.0,,2,10,0,496
P0016721,variant,0,0,0.0,,0,0,0,0
P0016722,control,1,0,0.0,,1,5,0,260
P0016723,variant,0,0,0.0,,0,1,0,1
P0016724,variant,1,0,0.0,,0,10,0,252
P0016725,control,1,0,0.0,,0,2,0,245
P0016726,control,2,0,0.0,,2,19,0,508
P0016727,control,0,0,0.0,,0,0,0,1
P0016728,variant,0,0,0.0,,0,0,0,0
P0016729,variant,0,0,0.0,,0,0,0,1
P0016730,control,0,0,0.0,,0,0,0,0
P0016731,variant,0,0,0.0,,0,0,0,2
P0016732,variant,7,0,0.0,,3,43,0,1740
P0016733,control,20,1,0.05,2026-05-23,7,97,2,4589
P0016734,variant,0,0,0.0,,0,0,0,0
P0016735,control,2,0,0.0,,1,11,0,554
P0016736,variant,0,0,0.0,,0,0,0,0
P0016737,control,3,0,0.0,,0,19,0,922
P0016738,control,0,0,0.0,,0,0,0,1
P0016739,control,0,0,0.0,,0,0,0,0
P0016740,variant,0,0,0.0,,0,0,0,1
P0016741,control,1,0,0.0,,1,8,0,318
P0016742,variant,2,0,0.0,,1,4,0,530
P0016743,variant,11,0,0.0,,1,49,0,2793
P0016744,control,0,0,0.0,,0,0,0,0
P0016745,control,0,0,0.0,,0,0,0,0
P0016746,control,0,0,0.0,,0,1,0,0
P0016747,variant,1,0,0.0,,1,3,0,259
P0016748,control,0,0,0.0,,0,0,0,0
P0016749,variant,0,0,0.0,,0,1,0,0
P0016750,control,4,0,0.0,,0,17,0,1136
P0016751,variant,1,0,0.0,,0,11,0,269
P0016752,control,0,0,0.0,,0,0,0,0
P0016753,control,0,0,0.0,,0,7,0,2
P0016754,variant,0,0,0.0,,0,3,0,0
P0016755,control,0,0,0.0,,0,0,0,0
P0016756,variant,3,0,0.0,,2,14,0,773
P0016757,control,1,0,0.0,,0,8,0,298
P0016758,control,0,0,0.0,,0,2,0,0
P0016759,control,0,0,0.0,,0,0,0,0
P0016760,control,1,0,0.0,,0,4,0,234
P0016761,control,0,0,0.0,,0,0,0,0
P0016762,control,0,0,0.0,,0,1,0,0
P0016763,variant,0,0,0.0,,0,0,0,0
P0016764,control,0,0,0.0,,0,0,0,0
P0016765,variant,0,0,0.0,,0,0,0,1
P0016766,variant,0,0,0.0,,0,0,0,1
P0016767,variant,5,0,0.0,,3,9,0,1215
P0016768,control,1,0,0.0,,0,5,0,254
P0016769,control,1,0,0.0,,0,3,0,242
P0016770,variant,2,0,0.0,,0,16,0,388
P0016771,control,0,0,0.0,,0,0,0,0
P0016772,variant,0,0,0.0,,0,0,0,0
P0016773,control,0,0,0.0,,0,1,0,2
P0016774,variant,0,0,0.0,,0,0,0,2
P0016775,control,1,0,0.0,,1,8,0,280
P0016776,control,6,0,0.0,,2,32,0,1537
P0016777,control,0,0,0.0,,0,2,0,2
P0016778,control,0,0,0.0,,0,0,0,0
P0016779,variant,6,0,0.0,,2,30,0,1509
P0016780,variant,0,0,0.0,,0,0,0,0
P0016781,control,0,0,0.0,,0,0,0,0
P0016782,variant,0,0,0.0,,0,2,0,2
P0016783,control,336,4,0.0119,2026-06-22,154,1145,30,79076
P0016784,variant,0,0,0.0,,0,2,0,0
P0016785,variant,0,0,0.0,,0,1,0,0
P0016786,variant,0,0,0.0,,0,0,0,0
P0016787,control,0,0,0.0,,0,4,0,3
P0016788,control,3,0,0.0,,2,8,0,883
P0016789,control,12,0,0.0,2026-05-15,7,59,0,2989
P0016790,variant,35,2,0.0571,2026-03-24,17,141,4,9295
P0016791,variant,2,0,0.0,,1,22,0,472
P0016792,control,0,0,0.0,,0,0,0,0
P0016793,variant,6,0,0.0,,2,37,0,1588
P0016794,variant,0,0,0.0,,0,0,0,0
P0016795,control,0,0,0.0,,0,0,0,0
P0016796,variant,3,0,0.0,,0,45,0,775
P0016797,variant,11,0,0.0,2026-05-13,3,45,0,2778
P0016798,control,42,1,0.0238,2026-04-09,18,180,4,10297
P0016799,variant,0,0,0.0,,0,1,0,0
P0016800,control,0,0,0.0,,0,1,0,1
P0016801,control,0,0,0.0,,0,0,0,0
P0016802,control,0,0,0.0,,0,0,0,2
P0016803,control,0,0,0.0,,0,1,0,0
P0016804,variant,0,0,0.0,,0,2,0,4
P0016805,control,0,0,0.0,,0,0,0,0
P0016806,variant,0,0,0.0,,0,0,0,0
P0016807,control,0,0,0.0,,0,0,0,1
P0016808,control,0,0,0.0,,0,0,0,2
P0016809,variant,0,0,0.0,,0,4,0,1
P0016810,variant,0,0,0.0,,0,1,0,0
P0016811,control,1,0,0.0,,0,4,0,216
P0016812,variant,1,0,0.0,,0,7,0,255
P0016813,control,1,0,0.0,,0,2,0,257
P0016814,variant,0,0,0.0,,0,5,0,2
P0016815,variant,0,0,0.0,,0,1,0,2
P0016816,control,1,0,0.0,,1,1,0,259
P0016817,variant,0,0,0.0,,0,0,0,1
P0016818,variant,0,0,0.0,,0,0,0,1
P0016819,control,0,0,0.0,,0,2,0,1
P0016820,control,3,0,0.0,,2,10,0,835
P0016821,control,3,0,0.0,,0,23,0,611
P0016822,variant,0,0,0.0,,0,0,0,0
P0016823,variant,1,1,1.0,2026-05-31,0,10,1,209
P0016824,control,0,0,0.0,,0,0,0,0
P0016825,variant,0,0,0.0,,0,1,0,0
P0016826,control,0,0,0.0,,0,1,0,2
P0016827,variant,0,0,0.0,,0,2,0,3
P0016828,control,0,0,0.0,,0,2,0,4
P0016829,control,0,0,0.0,,0,0,0,1
P0016830,control,0,0,0.0,,0,1,0,2
P0016831,variant,1,0,0.0,,0,5,0,257
P0016832,control,1,0,0.0,,0,4,0,231
P0016833,control,0,0,0.0,,0,0,0,0
P0016834,variant,25,1,0.04,2026-06-05,14,98,3,6144
P0016835,control,1,0,0.0,,0,4,0,230
P0016836,control,0,0,0.0,,0,0,0,0
P0016837,control,0,0,0.0,,0,1,0,1
P0016838,variant,0,0,0.0,,0,2,0,0
P0016839,variant,0,0,0.0,,0,0,0,0
P0016840,variant,0,0,0.0,,0,3,0,0
P0016841,variant,0,0,0.0,,0,2,0,0
P0016842,variant,0,0,0.0,,0,0,0,0
P0016843,variant,2,0,0.0,,0,6,0,424
P0016844,variant,2,0,0.0,,0,8,0,510
P0016845,control,0,0,0.0,,0,1,0,0
P0016846,variant,0,0,0.0,,0,0,0,0
P0016847,variant,0,0,0.0,,0,0,0,0
P0016848,control,2,0,0.0,,0,14,0,454
P0016849,control,56,0,0.0,,23,209,4,15550
P0016850,variant,1,0,0.0,,0,4,0,275
P0016851,variant,6,0,0.0,2026-06-09,3,30,0,1369
P0016852,variant,0,0,0.0,,0,1,0,1
P0016853,control,0,0,0.0,,0,0,0,1
P0016854,variant,1,0,0.0,,1,6,0,289
P0016855,variant,7,0,0.0,2026-06-09,4,41,0,1805
P0016856,control,2,0,0.0,,0,6,0,512
