player_id,true_segment
P0019351,Grinder-F2W
P0019352,Casual
P0019353,Grinder-F2W
P0019354,Churned-early
P0019355,Grinder-F2W
P0019356,Grinder-F2W
P0019357,Grinder-F2W
P0019358,Casual
P0019359,Casual
P0019360,Churned-early
P0019361,Grinder-F2W
P0019362,Spender
P0019363,Casual
P0019364,Grinder-F2W
P0019365,Churned-early
P0019366,Grinder-F2W
P0019367,Churned-early
P0019368,Casual
P0019369,Casual
P0019370,Spender
P0019371,Churned-early
P0019372,Churned-early
P0019373,Casual
P0019374,Churned-early
P0019375,Casual
P0019376,Grinder-F2W
P0019377,Casual
P0019378,Churned-early
P0019379,Churned-early
P0019380,Churned-early
P0019381,Casual
P0019382,Churned-early
P0019383,Churned-early
P0019384,Churned-early
P0019385,Casual
P0019386,Casual
P0019387,Churned-early
P0019388,Casual
P0019389,Casual
P0019390,Grinder-F2W
P0019391,Casual
P0019392,Grinder-F2W
P0019393,Grinder-F2W
P0019394,Casual
P0019395,Churned-early
P0019396,Casual
P0019397,Casual
P0019398,Churned-early
P0019399,Casual
P0019400,Casual
P0019401,Churned-early
P0019402,Churned-early
P0019403,Casual
P0019404,Casual
P0019405,Churned-early
P0019406,Churned-early
P0019407,Churned-early
P0019408,Churned-early
P0019409,Casual
P0019410,Grinder-F2W
P0019411,Casual
P0019412,Grinder-F2W
P0019413,Churned-early
P0019414,Churned-early
P0019415,Grinder-F2W
P0019416,Casual
P0019417,Churned-early
P0019418,Casual
P0019419,Casual
P0019420,Churned-early
P0019421,Casual
P0019422,Casual
P0019423,Grinder-F2W
P0019424,Casual
P0019425,Casual
P0019426,Casual
P0019427,Churned-early
P0019428,Casual
P0019429,Casual
P0019430,Casual
P0019431,Casual
P0019432,Grinder-F2W
P0019433,Grinder-F2W
P0019434,Grinder-F2W
P0019435,Churned-early
P0019436,Casual
P0019437,Churned-early
P0019438,Casual
P0019439,Grinder-F2W
P0019440,Casual
P0019441,Grinder-F2W
P0019442,Grinder-F2W
P0019443,Casual
P0019444,Casual
P0019445,Churned-early
P0019446,Churned-early
P0019447,Casual
P0019448,Casual
P0019449,Churned-early
P0019450,Churned-early
P0019451,Casual
P0019452,Casual
P0019453,Casual
P0019454,Churned-early
P0019455,Churned-early
P0019456,Casual
P0019457,Churned-early
P0019458,Casual
P0019459,Casual
P0019460,Churned-early
P0019461,Churned-early
P0019462,Casual
P0019463,Casual
P0019464,Casual
P0019465,Churned-early
P0019466,Churned-early
P0019467,Grinder-F2W
P0019468,Spender
P0019469,Casual
P0019470,Casual
P0019471,Casual
P0019472,Casual
P0019473,Churned-early
P0019474,Churned-early
P0019475,Churned-early
P0019476,Casual
P0019477,Casual
P0019478,Churned-early
P0019479,Casual
P0019480,Casual
P0019481,Grinder-F2W
P0019482,Grinder-F2W
P0019483,Casual
P0019484,Churned-early
P0019485,Churned-early
P0019486,Churned-early
P0019487,Casual
P0019488,Casual
P0019489,Casual
P0019490,Spender
P0019491,Casual
P0019492,Casual
P0019493,Churned-early
P0019494,Churned-early
P0019495,Churned-early
P0019496,Grinder-F2W
P0019497,Churned-early
P0019498,Churned-early
P0019499,Churned-early
P0019500,Churned-early
P0019501,Churned-early
P0019502,Spender
P0019503,Churned-early
P0019504,Casual
P0019505,Casual
P0019506,Casual
P0019507,Casual
P0019508,Casual
P0019509,Casual
P0019510,Churned-early
P0019511,Casual
P0019512,Grinder-F2W
P0019513,Churned-early
P0019514,Casual
P0019515,Churned-early
P0019516,Casual
P0019517,Grinder-F2W
P0019518,Churned-early
P0019519,Casual
P0019520,Churned-early
P0019521,Churned-early
P0019522,Casual
P0019523,Casual
P0019524,Grinder-F2W
P0019525,Churned-early
P0019526,Churned-early
P0019527,Churned-early
P0019528,Casual
P0019529,Casual
P0019530,Casual
P0019531,Casual
P0019532,Casual
P0019533,Churned-early
P0019534,Churned-early
P0019535,Churned-early
P0019536,Casual
P0019537,Grinder-F2W
P0019538,Churned-early
P0019539,Churned-early
P0019540,Casual
P0019541,Casual
P0019542,Casual
P0019543,Churned-early
P0019544,Churned-early
P0019545,Grinder-F2W
P0019546,Churned-early
P0019547,Churned-early
P0019548,Casual
P0019549,Churned-early
P0019550,Churned-early
P0019551,Grinder-F2W
P0019552,Grinder-F2W
P0019553,Casual
P0019554,Casual
P0019555,Grinder-F2W
P0019556,Churned-early
P0019557,Churned-early
P0019558,Churned-early
P0019559,Grinder-F2W
P0019560,Casual
P0019561,Churned-early
P0019562,Casual
P0019563,Churned-early
P0019564,Churned-early
P0019565,Casual
P0019566,Casual
P0019567,Churned-early
P0019568,Casual
P0019569,Churned-early
P0019570,Churned-early
P0019571,Casual
P0019572,Grinder-F2W
P0019573,Churned-early
P0019574,Grinder-F2W
P0019575,Churned-early
P0019576,Casual
P0019577,Casual
P0019578,Casual
P0019579,Casual
P0019580,Churned-early
P0019581,Casual
P0019582,Spender
P0019583,Casual
P0019584,Casual
P0019585,Churned-early
P0019586,Casual
P0019587,Casual
P0019588,Churned-early
P0019589,Casual
P0019590,Churned-early
P0019591,Casual
P0019592,Spender
P0019593,Casual
P0019594,Casual
P0019595,Casual
P0019596,Casual
P0019597,Casual
P0019598,Churned-early
P0019599,Grinder-F2W
P0019600,Grinder-F2W
P0019601,Casual
P0019602,Grinder-F2W
P0019603,Casual
P0019604,Churned-early
P0019605,Grinder-F2W
P0019606,Churned-early
P0019607,Casual
P0019608,Casual
P0019609,Churned-early
P0019610,Churned-early
P0019611,Casual
P0019612,Churned-early
P0019613,Churned-early
P0019614,Casual
P0019615,Grinder-F2W
P0019616,Grinder-F2W
P0019617,Casual
P0019618,Churned-early
P0019619,Casual
P0019620,Churned-early
P0019621,Churned-early
P0019622,Casual
P0019623,Casual
P0019624,Churned-early
P0019625,Churned-early
P0019626,Churned-early
P0019627,Casual
P0019628,Casual
P0019629,Churned-early
P0019630,Churned-early
P0019631,Churned-early
P0019632,Churned-early
P0019633,Casual
P0019634,Grinder-F2W
P0019635,Casual
P0019636,Casual
P0019637,Casual
P0019638,Churned-early
P0019639,Grinder-F2W
P0019640,Casual
P0019641,Churned-early
P0019642,Churned-early
P0019643,Grinder-F2W
P0019644,Churned-early
P0019645,Churned-early
P0019646,Casual
P0019647,Grinder-F2W
P0019648,Casual
P0019649,Casual
P0019650,Casual
P0019651,Casual
P0019652,Casual
P0019653,Grinder-F2W
P0019654,Grinder-F2W
P0019655,Grinder-F2W
P0019656,Casual
P0019657,Casual
P0019658,Churned-early
P0019659,Churned-early
P0019660,Churned-early
P0019661,Grinder-F2W
P0019662,Churned-early
P0019663,Casual
P0019664,Grinder-F2W
P0019665,Casual
P0019666,Churned-early
P0019667,Churned-early
P0019668,Casual
P0019669,Casual
P0019670,Casual
P0019671,Churned-early
P0019672,Churned-early
P0019673,Churned-early
P0019674,Casual
P0019675,Churned-early
P0019676,Churned-early
P0019677,Casual
P0019678,Churned-early
P0019679,Grinder-F2W
P0019680,Grinder-F2W
P0019681,Casual
P0019682,Casual
P0019683,Grinder-F2W
P0019684,Whale
P0019685,Churned-early
P0019686,Casual
P0019687,Churned-early
P0019688,Casual
P0019689,Casual
P0019690,Casual
P0019691,Casual
P0019692,Casual
P0019693,Casual
P0019694,Churned-early
P0019695,Casual
P0019696,Grinder-F2W
P0019697,Churned-early
P0019698,Casual
P0019699,Casual
P0019700,Churned-early
P0019701,Casual
P0019702,Casual
P0019703,Casual
P0019704,Grinder-F2W
P0019705,Churned-early
P0019706,Grinder-F2W
P0019707,Churned-early
P0019708,Casual
P0019709,Grinder-F2W
P0019710,Grinder-F2W
P0019711,Casual
P0019712,Grinder-F2W
P0019713,Grinder-F2W
P0019714,Casual
P0019715,Grinder-F2W
P0019716,Churned-early
P0019717,Churned-early
P0019718,Grinder-F2W
P0019719,Churned-early
P0019720,Casual
P0019721,Churned-early
P0019722,Churned-early
P0019723,Churned-early
P0019724,Churned-early
P0019725,Grinder-F2W
P0019726,Casual
P0019727,Churned-early
P0019728,Grinder-F2W
P0019729,Churned-early
P0019730,Casual
P0019731,Churned-early
P0019732,Casual
P0019733,Casual
P0019734,Casual
P0019735,Casual
P0019736,Casual
P0019737,Churned-early
P0019738,Churned-early
P0019739,Churned-early
P0019740,Churned-early
P0019741,Churned-early
P0019742,Casual
P0019743,Casual
P0019744,Spender
P0019745,Churned-early
P0019746,Casual
P0019747,Spender
P0019748,Casual
P0019749,Casual
P0019750,Churned-early
P0019751,Churned-early
P0019752,Casual
P0019753,Grinder-F2W
P0019754,Casual
P0019755,Grinder-F2W
P0019756,Casual
P0019757,Spender
P0019758,Casual
P0019759,Casual
P0019760,Casual
P0019761,Churned-early
P0019762,Grinder-F2W
P0019763,Casual
P0019764,Casual
P0019765,Casual
P0019766,Spender
P0019767,Casual
P0019768,Churned-early
P0019769,Casual
P0019770,Grinder-F2W
P0019771,Churned-early
P0019772,Spender
P0019773,Whale
P0019774,Churned-early
P0019775,Casual
P0019776,Churned-early
P0019777,Spender
P0019778,Churned-early
P0019779,Casual
P0019780,Casual
P0019781,Churned-early
P0019782,Grinder-F2W
P0019783,Churned-early
P0019784,Casual
P0019785,Casual
P0019786,Casual
P0019787,Casual
P0019788,Grinder-F2W
P0019789,Grinder-F2W
P0019790,Churned-early
P0019791,Casual
P0019792,Grinder-F2W
P0019793,Grinder-F2W
P0019794,Churned-early
P0019795,Grinder-F2W
P0019796,Churned-early
P0019797,Spender
P0019798,Grinder-F2W
P0019799,Casual
P0019800,Churned-early
P0019801,Casual
P0019802,Churned-early
P0019803,Churned-early
P0019804,Casual
P0019805,Grinder-F2W
P0019806,Casual
P0019807,Casual
P0019808,Casual
P0019809,Grinder-F2W
P0019810,Casual
P0019811,Churned-early
P0019812,Grinder-F2W
P0019813,Grinder-F2W
P0019814,Churned-early
P0019815,Casual
P0019816,Churned-early
P0019817,Casual
P0019818,Churned-early
P0019819,Churned-early
P0019820,Grinder-F2W
P0019821,Casual
P0019822,Casual
P0019823,Casual
P0019824,Casual
P0019825,Churned-early
P0019826,Churned-early
P0019827,Churned-early
P0019828,Churned-early
P0019829,Churned-early
P0019830,Grinder-F2W
P0019831,Casual
P0019832,Grinder-F2W
P0019833,Casual
P0019834,Casual
P0019835,Churned-early
P0019836,Casual
P0019837,Casual
P0019838,Churned-early
P0019839,Grinder-F2W
P0019840,Casual
P0019841,Casual
P0019842,Churned-early
P0019843,Casual
P0019844,Casual
P0019845,Casual
P0019846,Casual
P0019847,Churned-early
P0019848,Churned-early
P0019849,Casual
P0019850,Spender
P0019851,Grinder-F2W
P0019852,Casual
P0019853,Casual
P0019854,Churned-early
P0019855,Casual
P0019856,Churned-early
P0019857,Casual
P0019858,Casual
P0019859,Casual
P0019860,Churned-early
P0019861,Casual
P0019862,Churned-early
P0019863,Whale
P0019864,Grinder-F2W
P0019865,Casual
P0019866,Casual
P0019867,Casual
P0019868,Casual
P0019869,Casual
P0019870,Casual
P0019871,Churned-early
P0019872,Grinder-F2W
P0019873,Grinder-F2W
P0019874,Spender
P0019875,Casual
P0019876,Grinder-F2W
P0019877,Churned-early
P0019878,Casual
P0019879,Churned-early
P0019880,Casual
P0019881,Churned-early
P0019882,Churned-early
P0019883,Grinder-F2W
P0019884,Casual
P0019885,Churned-early
P0019886,Casual
P0019887,Casual
P0019888,Grinder-F2W
P0019889,Churned-early
P0019890,Whale
P0019891,Casual
P0019892,Churned-early
P0019893,Casual
P0019894,Casual
P0019895,Churned-early
P0019896,Churned-early
P0019897,Casual
P0019898,Grinder-F2W
P0019899,Casual
P0019900,Churned-early
P0019901,Churned-early
P0019902,Churned-early
P0019903,Churned-early
P0019904,Churned-early
P0019905,Grinder-F2W
P0019906,Churned-early
P0019907,Casual
P0019908,Churned-early
P0019909,Grinder-F2W
P0019910,Grinder-F2W
P0019911,Casual
P0019912,Casual
P0019913,Casual
P0019914,Casual
P0019915,Churned-early
P0019916,Spender
P0019917,Casual
P0019918,Grinder-F2W
P0019919,Churned-early
P0019920,Churned-early
P0019921,Casual
P0019922,Casual
P0019923,Churned-early
P0019924,Churned-early
P0019925,Churned-early
P0019926,Grinder-F2W
P0019927,Churned-early
P0019928,Churned-early
P0019929,Churned-early
P0019930,Grinder-F2W
P0019931,Churned-early
P0019932,Casual
P0019933,Casual
P0019934,Casual
P0019935,Churned-early
P0019936,Casual
P0019937,Churned-early
P0019938,Casual
P0019939,Churned-early
P0019940,Casual
P0019941,Grinder-F2W
P0019942,Casual
P0019943,Casual
P0019944,Casual
P0019945,Churned-early
P0019946,Casual
P0019947,Spender
P0019948,Churned-early
P0019949,Casual
P0019950,Churned-early
P0019951,Casual
P0019952,Casual
P0019953,Casual
P0019954,Grinder-F2W
P0019955,Casual
P0019956,Casual
P0019957,Casual
P0019958,Grinder-F2W
P0019959,Casual
P0019960,Churned-early
P0019961,Casual
P0019962,Casual
P0019963,Spender
P0019964,Casual
P0019965,Churned-early
P0019966,Churned-early
P0019967,Churned-early
P0019968,Churned-early
P0019969,Grinder-F2W
P0019970,Grinder-F2W
P0019971,Churned-early
P0019972,Casual
P0019973,Grinder-F2W
P0019974,Churned-early
P0019975,Grinder-F2W
P0019976,Casual
P0019977,Churned-early
P0019978,Casual
P0019979,Churned-early
P0019980,Churned-early
P0019981,Casual
P0019982,Casual
P0019983,Casual
P0019984,Casual
P0019985,Casual
P0019986,Casual
P0019987,Casual
P0019988,Casual
P0019989,Churned-early
P0019990,Grinder-F2W
P0019991,Casual
P0019992,Casual
P0019993,Churned-early
P0019994,Churned-early
P0019995,Churned-early
P0019996,Grinder-F2W
P0019997,Casual
P0019998,Casual
P0019999,Churned-early
P0020000,Casual
P0020001,Grinder-F2W
P0020002,Grinder-F2W
P0020003,Grinder-F2W
P0020004,Churned-early
P0020005,Churned-early
P0020006,Casual
P0020007,Casual
P0020008,Casual
P0020009,Grinder-F2W
P0020010,Casual
P0020011,Casual
P0020012,Casual
P0020013,Churned-early
P0020014,Casual
P0020015,Churned-early
P0020016,Churned-early
P0020017,Casual
P0020018,Grinder-F2W
P0020019,Churned-early
P0020020,Casual
P0020021,Casual
P0020022,Grinder-F2W
P0020023,Grinder-F2W
P0020024,Churned-early
P0020025,Casual
P0020026,Grinder-F2W
P0020027,Casual
P0020028,Casual
P0020029,Grinder-F2W
P0020030,Casual
P0020031,Casual
P0020032,Churned-early
P0020033,Grinder-F2W
P0020034,Churned-early
P0020035,Churned-early
P0020036,Grinder-F2W
P0020037,Churned-early
P0020038,Churned-early
P0020039,Casual
P0020040,Casual
P0020041,Casual
P0020042,Churned-early
P0020043,Grinder-F2W
P0020044,Churned-early
P0020045,Grinder-F2W
P0020046,Churned-early
P0020047,Casual
P0020048,Churned-early
P0020049,Churned-early
P0020050,Churned-early
P0020051,Grinder-F2W
P0020052,Churned-early
P0020053,Churned-early
P0020054,Churned-early
P0020055,Casual
P0020056,Churned-early
P0020057,Casual
P0020058,Churned-early
P0020059,Grinder-F2W
P0020060,Casual
P0020061,Churned-early
P0020062,Casual
P0020063,Grinder-F2W
P0020064,Casual
P0020065,Churned-early
P0020066,Casual
P0020067,Grinder-F2W
P0020068,Churned-early
P0020069,Casual
P0020070,Churned-early
P0020071,Grinder-F2W
P0020072,Churned-early
P0020073,Churned-early
P0020074,Casual
P0020075,Casual
P0020076,Casual
P0020077,Grinder-F2W
P0020078,Churned-early
P0020079,Churned-early
P0020080,Grinder-F2W
P0020081,Grinder-F2W
P0020082,Churned-early
P0020083,Casual
P0020084,Casual
P0020085,Churned-early
P0020086,Churned-early
P0020087,Churned-early
P0020088,Grinder-F2W
P0020089,Grinder-F2W
P0020090,Churned-early
P0020091,Churned-early
P0020092,Grinder-F2W
P0020093,Casual
P0020094,Casual
P0020095,Churned-early
P0020096,Churned-early
P0020097,Churned-early
P0020098,Casual
P0020099,Casual
P0020100,Churned-early
P0020101,Churned-early
P0020102,Churned-early
P0020103,Churned-early
P0020104,Grinder-F2W
P0020105,Casual
P0020106,Churned-early
P0020107,Churned-early
P0020108,Casual
P0020109,Churned-early
P0020110,Grinder-F2W
P0020111,Churned-early
P0020112,Churned-early
P0020113,Casual
P0020114,Casual
P0020115,Churned-early
P0020116,Spender
P0020117,Churned-early
P0020118,Grinder-F2W
P0020119,Churned-early
P0020120,Grinder-F2W
P0020121,Casual
P0020122,Casual
P0020123,Grinder-F2W
P0020124,Churned-early
P0020125,Casual
P0020126,Casual
P0020127,Casual
P0020128,Churned-early
P0020129,Casual
P0020130,Casual
P0020131,Casual
P0020132,Casual
P0020133,Casual
P0020134,Casual
P0020135,Grinder-F2W
P0020136,Churned-early
P0020137,Casual
P0020138,Churned-early
P0020139,Casual
P0020140,Casual
P0020141,Casual
P0020142,Casual
P0020143,Casual
P0020144,Casual
P0020145,Churned-early
P0020146,Casual
P0020147,Casual
P0020148,Casual
P0020149,Casual
P0020150,Casual
P0020151,Casual
P0020152,Churned-early
P0020153,Casual
P0020154,Churned-early
P0020155,Grinder-F2W
P0020156,Whale
P0020157,Grinder-F2W
P0020158,Casual
P0020159,Grinder-F2W
P0020160,Casual
P0020161,Casual
P0020162,Casual
P0020163,Casual
P0020164,Casual
P0020165,Casual
P0020166,Casual
P0020167,Churned-early
P0020168,Churned-early
P0020169,Casual
P0020170,Churned-early
P0020171,Casual
P0020172,Grinder-F2W
P0020173,Churned-early
P0020174,Casual
P0020175,Casual
P0020176,Casual
P0020177,Casual
P0020178,Grinder-F2W
P0020179,Casual
P0020180,Grinder-F2W
P0020181,Churned-early
P0020182,Casual
P0020183,Churned-early
P0020184,Casual
P0020185,Casual
P0020186,Casual
P0020187,Casual
P0020188,Casual
P0020189,Casual
P0020190,Grinder-F2W
P0020191,Casual
P0020192,Casual
P0020193,Casual
P0020194,Casual
P0020195,Grinder-F2W
P0020196,Casual
P0020197,Churned-early
P0020198,Churned-early
P0020199,Casual
P0020200,Churned-early
P0020201,Casual
P0020202,Grinder-F2W
P0020203,Churned-early
P0020204,Grinder-F2W
P0020205,Churned-early
P0020206,Churned-early
P0020207,Casual
P0020208,Churned-early
P0020209,Churned-early
P0020210,Grinder-F2W
P0020211,Casual
P0020212,Casual
P0020213,Casual
P0020214,Churned-early
P0020215,Casual
P0020216,Grinder-F2W
P0020217,Casual
P0020218,Casual
P0020219,Churned-early
P0020220,Casual
P0020221,Casual
P0020222,Grinder-F2W
P0020223,Casual
P0020224,Casual
P0020225,Churned-early
P0020226,Casual
P0020227,Churned-early
P0020228,Grinder-F2W
P0020229,Whale
P0020230,Casual
P0020231,Casual
P0020232,Casual
P0020233,Grinder-F2W
P0020234,Churned-early
P0020235,Churned-early
P0020236,Churned-early
P0020237,Spender
P0020238,Grinder-F2W
P0020239,Spender
P0020240,Spender
P0020241,Grinder-F2W
P0020242,Churned-early
P0020243,Casual
P0020244,Churned-early
P0020245,Casual
P0020246,Grinder-F2W
P0020247,Churned-early
P0020248,Grinder-F2W
P0020249,Churned-early
P0020250,Casual
P0020251,Churned-early
P0020252,Casual
P0020253,Churned-early
P0020254,Churned-early
P0020255,Grinder-F2W
P0020256,Casual
P0020257,Casual
P0020258,Churned-early
P0020259,Churned-early
P0020260,Churned-early
P0020261,Churned-early
P0020262,Grinder-F2W
P0020263,Churned-early
P0020264,Churned-early
P0020265,Churned-early
P0020266,Grinder-F2W
P0020267,Churned-early
P0020268,Casual
P0020269,Grinder-F2W
P0020270,Casual
P0020271,Churned-early
P0020272,Grinder-F2W
P0020273,Casual
P0020274,Churned-early
P0020275,Churned-early
P0020276,Casual
P0020277,Churned-early
P0020278,Casual
P0020279,Casual
P0020280,Grinder-F2W
P0020281,Grinder-F2W
P0020282,Spender
P0020283,Churned-early
P0020284,Churned-early
P0020285,Churned-early
P0020286,Churned-early
P0020287,Casual
P0020288,Churned-early
P0020289,Casual
P0020290,Churned-early
P0020291,Churned-early
P0020292,Grinder-F2W
P0020293,Churned-early
P0020294,Churned-early
P0020295,Churned-early
P0020296,Grinder-F2W
P0020297,Casual
P0020298,Casual
P0020299,Casual
P0020300,Churned-early
P0020301,Whale
P0020302,Churned-early
P0020303,Grinder-F2W
P0020304,Churned-early
P0020305,Churned-early
P0020306,Churned-early
P0020307,Casual
P0020308,Casual
P0020309,Casual
P0020310,Casual
P0020311,Churned-early
P0020312,Churned-early
P0020313,Grinder-F2W
P0020314,Casual
P0020315,Casual
P0020316,Casual
P0020317,Grinder-F2W
P0020318,Grinder-F2W
P0020319,Grinder-F2W
P0020320,Casual
P0020321,Casual
P0020322,Spender
P0020323,Churned-early
P0020324,Casual
P0020325,Casual
P0020326,Casual
P0020327,Churned-early
P0020328,Casual
P0020329,Churned-early
P0020330,Churned-early
P0020331,Casual
P0020332,Casual
P0020333,Churned-early
P0020334,Casual
P0020335,Churned-early
P0020336,Casual
P0020337,Churned-early
P0020338,Casual
P0020339,Grinder-F2W
P0020340,Casual
P0020341,Casual
P0020342,Churned-early
P0020343,Churned-early
