player_id,true_segment,cluster_k5
P0018538,Churned-early,0
P0018539,Grinder-F2W,2
P0018540,Casual,0
P0018541,Churned-early,0
P0018542,Casual,0
P0018543,Churned-early,3
P0018544,Churned-early,3
P0018545,Casual,3
P0018546,Casual,0
P0018547,Churned-early,0
P0018548,Casual,0
P0018549,Casual,0
P0018550,Casual,3
P0018551,Grinder-F2W,0
P0018552,Casual,3
P0018553,Churned-early,3
P0018554,Churned-early,0
P0018555,Churned-early,3
P0018556,Churned-early,0
P0018557,Grinder-F2W,0
P0018558,Casual,0
P0018559,Grinder-F2W,0
P0018560,Spender,2
P0018561,Churned-early,3
P0018562,Casual,0
P0018563,Casual,0
P0018564,Casual,3
P0018565,Casual,3
P0018566,Churned-early,0
P0018567,Casual,0
P0018568,Casual,3
P0018569,Churned-early,3
P0018570,Casual,3
P0018571,Churned-early,0
P0018572,Grinder-F2W,2
P0018573,Churned-early,0
P0018574,Grinder-F2W,2
P0018575,Casual,3
P0018576,Casual,0
P0018577,Casual,3
P0018578,Spender,2
P0018579,Casual,0
P0018580,Churned-early,0
P0018581,Casual,3
P0018582,Casual,0
P0018583,Churned-early,0
P0018584,Casual,0
P0018585,Churned-early,3
P0018586,Casual,3
P0018587,Churned-early,3
P0018588,Casual,0
P0018589,Casual,3
P0018590,Grinder-F2W,2
P0018591,Casual,0
P0018592,Casual,0
P0018593,Churned-early,3
P0018594,Grinder-F2W,2
P0018595,Casual,0
P0018596,Casual,3
P0018597,Grinder-F2W,2
P0018598,Casual,0
P0018599,Churned-early,0
P0018600,Casual,0
P0018601,Churned-early,3
P0018602,Casual,0
P0018603,Casual,0
P0018604,Spender,2
P0018605,Churned-early,3
P0018606,Churned-early,3
P0018607,Casual,3
P0018608,Casual,3
P0018609,Casual,0
P0018610,Casual,0
P0018611,Churned-early,0
P0018612,Casual,0
P0018613,Casual,0
P0018614,Churned-early,3
P0018615,Churned-early,3
P0018616,Casual,3
P0018617,Casual,0
P0018618,Casual,3
P0018619,Casual,3
P0018620,Churned-early,3
P0018621,Casual,0
P0018622,Churned-early,3
P0018623,Grinder-F2W,0
P0018624,Casual,3
P0018625,Churned-early,3
P0018626,Casual,3
P0018627,Casual,3
P0018628,Churned-early,3
P0018629,Casual,0
P0018630,Casual,0
P0018631,Churned-early,3
P0018632,Churned-early,3
P0018633,Grinder-F2W,0
P0018634,Churned-early,0
P0018635,Grinder-F2W,0
P0018636,Casual,3
P0018637,Casual,3
P0018638,Casual,3
P0018639,Casual,0
P0018640,Spender,2
P0018641,Casual,0
P0018642,Casual,0
P0018643,Churned-early,3
P0018644,Churned-early,3
P0018645,Casual,0
P0018646,Grinder-F2W,0
P0018647,Churned-early,3
P0018648,Churned-early,3
P0018649,Casual,3
P0018650,Grinder-F2W,2
P0018651,Grinder-F2W,2
P0018652,Casual,0
P0018653,Casual,3
P0018654,Grinder-F2W,2
P0018655,Churned-early,0
P0018656,Casual,3
P0018657,Churned-early,0
P0018658,Casual,3
P0018659,Casual,0
P0018660,Casual,0
P0018661,Grinder-F2W,2
P0018662,Casual,0
P0018663,Grinder-F2W,0
P0018664,Casual,0
P0018665,Churned-early,3
P0018666,Spender,2
P0018667,Casual,3
P0018668,Grinder-F2W,0
P0018669,Casual,3
P0018670,Grinder-F2W,2
P0018671,Casual,0
P0018672,Casual,0
P0018673,Casual,3
P0018674,Churned-early,3
P0018675,Churned-early,0
P0018676,Churned-early,0
P0018677,Casual,0
P0018678,Casual,3
P0018679,Churned-early,0
P0018680,Casual,0
P0018681,Grinder-F2W,0
P0018682,Churned-early,3
P0018683,Casual,3
P0018684,Casual,0
P0018685,Churned-early,3
P0018686,Churned-early,0
P0018687,Casual,3
P0018688,Churned-early,3
P0018689,Grinder-F2W,2
P0018690,Churned-early,0
P0018691,Casual,0
P0018692,Casual,0
P0018693,Casual,0
P0018694,Churned-early,0
P0018695,Casual,3
P0018696,Grinder-F2W,2
P0018697,Churned-early,3
P0018698,Casual,0
P0018699,Casual,3
P0018700,Casual,3
P0018701,Casual,0
P0018702,Churned-early,3
P0018703,Churned-early,3
P0018704,Churned-early,3
P0018705,Casual,0
P0018706,Churned-early,3
P0018707,Churned-early,0
P0018708,Casual,0
P0018709,Spender,2
P0018710,Casual,3
P0018711,Casual,3
P0018712,Churned-early,0
P0018713,Spender,2
P0018714,Churned-early,3
P0018715,Grinder-F2W,0
P0018716,Grinder-F2W,0
P0018717,Casual,0
P0018718,Churned-early,0
P0018719,Churned-early,3
P0018720,Churned-early,3
P0018721,Churned-early,3
P0018722,Casual,0
P0018723,Grinder-F2W,2
P0018724,Spender,2
P0018725,Casual,3
P0018726,Casual,0
P0018727,Casual,0
P0018728,Casual,3
P0018729,Grinder-F2W,0
P0018730,Whale,2
P0018731,Casual,0
P0018732,Churned-early,0
P0018733,Churned-early,0
P0018734,Churned-early,3
P0018735,Churned-early,3
P0018736,Casual,0
P0018737,Churned-early,3
P0018738,Churned-early,3
P0018739,Churned-early,0
P0018740,Churned-early,3
P0018741,Churned-early,0
P0018742,Spender,2
P0018743,Churned-early,3
P0018744,Spender,2
P0018745,Casual,0
P0018746,Grinder-F2W,0
P0018747,Casual,0
P0018748,Casual,0
P0018749,Grinder-F2W,2
P0018750,Casual,3
P0018751,Churned-early,0
P0018752,Casual,3
P0018753,Churned-early,0
P0018754,Churned-early,3
P0018755,Casual,3
P0018756,Churned-early,3
P0018757,Churned-early,3
P0018758,Spender,2
P0018759,Churned-early,3
P0018760,Casual,3
P0018761,Casual,0
P0018762,Spender,2
P0018763,Casual,0
P0018764,Casual,3
P0018765,Churned-early,0
P0018766,Churned-early,0
P0018767,Casual,0
P0018768,Casual,0
P0018769,Casual,3
P0018770,Casual,3
P0018771,Casual,0
P0018772,Casual,0
P0018773,Spender,2
P0018774,Churned-early,3
P0018775,Churned-early,0
P0018776,Churned-early,0
P0018777,Grinder-F2W,0
P0018778,Casual,0
P0018779,Churned-early,3
P0018780,Casual,0
P0018781,Churned-early,0
P0018782,Grinder-F2W,2
P0018783,Churned-early,0
P0018784,Casual,3
P0018785,Casual,0
P0018786,Casual,0
P0018787,Casual,0
P0018788,Casual,0
P0018789,Casual,0
P0018790,Casual,0
P0018791,Churned-early,0
P0018792,Churned-early,3
P0018793,Churned-early,3
P0018794,Casual,0
P0018795,Casual,3
P0018796,Casual,3
P0018797,Grinder-F2W,2
P0018798,Casual,0
P0018799,Churned-early,3
P0018800,Casual,0
P0018801,Grinder-F2W,0
P0018802,Casual,3
P0018803,Casual,0
P0018804,Casual,3
P0018805,Casual,3
P0018806,Casual,0
P0018807,Casual,0
P0018808,Churned-early,3
P0018809,Churned-early,0
P0018810,Casual,0
P0018811,Casual,3
P0018812,Churned-early,3
P0018813,Casual,3
P0018814,Casual,0
P0018815,Grinder-F2W,0
P0018816,Casual,0
P0018817,Grinder-F2W,0
P0018818,Casual,0
P0018819,Casual,0
P0018820,Churned-early,0
P0018821,Churned-early,0
P0018822,Casual,0
P0018823,Casual,3
P0018824,Spender,0
P0018825,Grinder-F2W,2
P0018826,Casual,0
P0018827,Spender,2
P0018828,Casual,0
P0018829,Casual,0
P0018830,Churned-early,3
P0018831,Casual,0
P0018832,Casual,0
P0018833,Churned-early,0
P0018834,Grinder-F2W,2
P0018835,Churned-early,3
P0018836,Churned-early,3
P0018837,Casual,0
P0018838,Casual,3
P0018839,Casual,0
P0018840,Casual,0
P0018841,Churned-early,3
P0018842,Spender,2
P0018843,Casual,3
P0018844,Churned-early,0
P0018845,Grinder-F2W,2
P0018846,Churned-early,0
P0018847,Casual,3
P0018848,Grinder-F2W,2
P0018849,Casual,0
P0018850,Casual,0
P0018851,Churned-early,3
P0018852,Grinder-F2W,2
P0018853,Churned-early,3
P0018854,Grinder-F2W,0
P0018855,Casual,0
P0018856,Churned-early,0
P0018857,Grinder-F2W,0
P0018858,Casual,3
P0018859,Grinder-F2W,0
P0018860,Casual,0
P0018861,Churned-early,0
P0018862,Churned-early,3
P0018863,Casual,3
P0018864,Churned-early,3
P0018865,Churned-early,0
P0018866,Churned-early,3
P0018867,Casual,0
P0018868,Casual,3
P0018869,Casual,3
P0018870,Grinder-F2W,0
P0018871,Casual,0
P0018872,Casual,0
P0018873,Churned-early,0
P0018874,Churned-early,0
P0018875,Casual,3
P0018876,Casual,3
P0018877,Casual,3
P0018878,Grinder-F2W,0
P0018879,Spender,2
P0018880,Grinder-F2W,2
P0018881,Casual,3
P0018882,Churned-early,3
P0018883,Casual,0
P0018884,Casual,3
P0018885,Casual,0
P0018886,Churned-early,3
P0018887,Churned-early,3
P0018888,Casual,0
P0018889,Grinder-F2W,2
P0018890,Casual,3
P0018891,Casual,3
P0018892,Grinder-F2W,2
P0018893,Casual,0
P0018894,Casual,0
P0018895,Grinder-F2W,2
P0018896,Spender,2
P0018897,Casual,0
P0018898,Spender,2
P0018899,Casual,0
P0018900,Churned-early,3
P0018901,Casual,3
P0018902,Casual,0
P0018903,Grinder-F2W,0
P0018904,Casual,0
P0018905,Casual,0
P0018906,Casual,3
P0018907,Churned-early,3
P0018908,Churned-early,0
P0018909,Churned-early,3
P0018910,Churned-early,0
P0018911,Churned-early,3
P0018912,Casual,0
P0018913,Casual,0
P0018914,Churned-early,3
P0018915,Casual,3
P0018916,Churned-early,3
P0018917,Spender,2
P0018918,Churned-early,3
P0018919,Casual,3
P0018920,Grinder-F2W,2
P0018921,Casual,3
P0018922,Grinder-F2W,2
P0018923,Casual,3
P0018924,Casual,3
P0018925,Casual,0
P0018926,Casual,3
P0018927,Spender,2
P0018928,Churned-early,3
P0018929,Churned-early,3
P0018930,Spender,2
P0018931,Grinder-F2W,2
P0018932,Casual,3
P0018933,Casual,3
P0018934,Casual,3
P0018935,Churned-early,0
P0018936,Casual,3
P0018937,Churned-early,0
P0018938,Casual,3
P0018939,Casual,0
P0018940,Whale,2
P0018941,Churned-early,0
P0018942,Casual,3
P0018943,Grinder-F2W,0
P0018944,Grinder-F2W,2
P0018945,Churned-early,0
P0018946,Churned-early,3
P0018947,Churned-early,0
P0018948,Casual,0
P0018949,Spender,2
P0018950,Casual,0
P0018951,Grinder-F2W,0
P0018952,Churned-early,3
P0018953,Churned-early,0
P0018954,Churned-early,0
P0018955,Casual,3
P0018956,Casual,0
P0018957,Churned-early,0
P0018958,Churned-early,3
P0018959,Churned-early,0
P0018960,Churned-early,3
P0018961,Spender,0
P0018962,Churned-early,3
P0018963,Casual,0
P0018964,Churned-early,3
P0018965,Churned-early,0
P0018966,Churned-early,3
P0018967,Grinder-F2W,2
P0018968,Churned-early,3
P0018969,Casual,0
P0018970,Casual,0
P0018971,Grinder-F2W,0
P0018972,Casual,3
P0018973,Churned-early,3
P0018974,Churned-early,3
P0018975,Churned-early,0
P0018976,Casual,0
P0018977,Casual,3
P0018978,Casual,0
P0018979,Churned-early,0
P0018980,Churned-early,0
P0018981,Grinder-F2W,2
P0018982,Casual,0
P0018983,Churned-early,3
P0018984,Churned-early,3
P0018985,Grinder-F2W,0
P0018986,Churned-early,3
P0018987,Casual,0
P0018988,Casual,0
P0018989,Grinder-F2W,0
P0018990,Casual,3
P0018991,Grinder-F2W,0
P0018992,Churned-early,0
P0018993,Grinder-F2W,2
P0018994,Grinder-F2W,0
P0018995,Casual,3
P0018996,Churned-early,0
P0018997,Casual,0
P0018998,Grinder-F2W,0
P0018999,Churned-early,3
P0019000,Grinder-F2W,0
P0019001,Churned-early,3
P0019002,Casual,3
P0019003,Churned-early,3
P0019004,Churned-early,3
P0019005,Casual,3
P0019006,Casual,0
P0019007,Churned-early,0
P0019008,Casual,3
P0019009,Churned-early,0
P0019010,Casual,3
P0019011,Churned-early,0
P0019012,Grinder-F2W,2
P0019013,Churned-early,0
P0019014,Casual,0
P0019015,Casual,3
P0019016,Casual,3
P0019017,Casual,3
P0019018,Grinder-F2W,0
P0019019,Casual,3
P0019020,Casual,3
P0019021,Churned-early,3
P0019022,Grinder-F2W,0
P0019023,Churned-early,3
P0019024,Casual,0
P0019025,Churned-early,0
P0019026,Churned-early,0
P0019027,Casual,3
P0019028,Casual,3
P0019029,Churned-early,0
P0019030,Grinder-F2W,0
P0019031,Grinder-F2W,2
P0019032,Casual,0
P0019033,Casual,3
P0019034,Churned-early,0
P0019035,Casual,0
P0019036,Grinder-F2W,0
P0019037,Casual,0
P0019038,Casual,0
P0019039,Churned-early,0
P0019040,Casual,3
P0019041,Grinder-F2W,2
P0019042,Churned-early,3
P0019043,Grinder-F2W,2
P0019044,Casual,3
P0019045,Churned-early,3
P0019046,Churned-early,3
P0019047,Casual,3
P0019048,Churned-early,3
P0019049,Churned-early,3
P0019050,Casual,0
P0019051,Casual,0
P0019052,Churned-early,0
P0019053,Spender,2
P0019054,Grinder-F2W,0
P0019055,Spender,0
P0019056,Churned-early,3
P0019057,Grinder-F2W,2
P0019058,Churned-early,3
P0019059,Casual,3
P0019060,Casual,3
P0019061,Casual,0
P0019062,Spender,2
P0019063,Casual,3
P0019064,Grinder-F2W,2
P0019065,Casual,0
P0019066,Churned-early,3
P0019067,Casual,0
P0019068,Churned-early,3
P0019069,Casual,0
P0019070,Casual,0
P0019071,Casual,0
P0019072,Churned-early,3
P0019073,Casual,3
P0019074,Casual,0
P0019075,Grinder-F2W,0
P0019076,Churned-early,3
P0019077,Churned-early,0
P0019078,Casual,3
P0019079,Churned-early,0
P0019080,Casual,3
P0019081,Casual,3
P0019082,Casual,0
P0019083,Casual,0
P0019084,Churned-early,3
P0019085,Grinder-F2W,0
P0019086,Casual,3
P0019087,Casual,0
P0019088,Casual,0
P0019089,Casual,3
P0019090,Grinder-F2W,3
P0019091,Grinder-F2W,0
P0019092,Casual,0
P0019093,Casual,3
P0019094,Casual,0
P0019095,Casual,0
P0019096,Casual,0
P0019097,Casual,0
P0019098,Spender,2
P0019099,Casual,0
P0019100,Churned-early,0
P0019101,Grinder-F2W,0
P0019102,Churned-early,3
P0019103,Casual,0
P0019104,Grinder-F2W,0
P0019105,Churned-early,3
P0019106,Churned-early,3
P0019107,Casual,0
P0019108,Grinder-F2W,2
P0019109,Churned-early,3
P0019110,Grinder-F2W,2
P0019111,Casual,3
P0019112,Casual,0
P0019113,Churned-early,0
P0019114,Churned-early,0
P0019115,Whale,0
P0019116,Casual,3
P0019117,Churned-early,3
P0019118,Casual,3
P0019119,Grinder-F2W,2
P0019120,Grinder-F2W,0
P0019121,Casual,0
P0019122,Grinder-F2W,0
P0019123,Grinder-F2W,0
P0019124,Grinder-F2W,0
P0019125,Churned-early,3
P0019126,Casual,0
P0019127,Churned-early,0
P0019128,Churned-early,0
P0019129,Grinder-F2W,0
P0019130,Casual,3
P0019131,Casual,0
P0019132,Grinder-F2W,0
P0019133,Casual,0
P0019134,Casual,3
P0019135,Churned-early,3
P0019136,Churned-early,0
P0019137,Grinder-F2W,2
P0019138,Casual,0
P0019139,Churned-early,3
P0019140,Casual,0
P0019141,Casual,3
P0019142,Churned-early,3
P0019143,Churned-early,3
P0019144,Churned-early,0
P0019145,Churned-early,0
P0019146,Churned-early,3
P0019147,Churned-early,3
P0019148,Casual,0
P0019149,Churned-early,0
P0019150,Casual,3
P0019151,Casual,3
P0019152,Churned-early,0
P0019153,Churned-early,3
P0019154,Churned-early,3
P0019155,Churned-early,3
P0019156,Churned-early,0
P0019157,Casual,0
P0019158,Casual,3
P0019159,Churned-early,3
P0019160,Casual,0
P0019161,Churned-early,3
P0019162,Grinder-F2W,2
P0019163,Casual,0
P0019164,Churned-early,0
P0019165,Churned-early,3
P0019166,Casual,0
P0019167,Grinder-F2W,0
P0019168,Grinder-F2W,0
P0019169,Churned-early,3
P0019170,Grinder-F2W,2
P0019171,Casual,3
P0019172,Churned-early,3
P0019173,Grinder-F2W,2
P0019174,Grinder-F2W,2
P0019175,Whale,1
P0019176,Churned-early,3
P0019177,Casual,3
P0019178,Churned-early,3
P0019179,Grinder-F2W,0
P0019180,Grinder-F2W,0
P0019181,Casual,0
P0019182,Casual,3
P0019183,Churned-early,3
P0019184,Casual,3
P0019185,Casual,3
P0019186,Churned-early,3
P0019187,Casual,3
P0019188,Churned-early,3
P0019189,Churned-early,3
P0019190,Casual,0
P0019191,Churned-early,0
P0019192,Churned-early,3
P0019193,Churned-early,3
P0019194,Spender,2
P0019195,Casual,3
P0019196,Casual,3
P0019197,Casual,3
P0019198,Casual,3
P0019199,Churned-early,3
P0019200,Churned-early,3
P0019201,Churned-early,3
P0019202,Churned-early,3
P0019203,Grinder-F2W,2
P0019204,Grinder-F2W,0
P0019205,Casual,0
P0019206,Casual,0
P0019207,Churned-early,0
P0019208,Casual,3
P0019209,Grinder-F2W,2
P0019210,Grinder-F2W,0
P0019211,Churned-early,3
P0019212,Churned-early,3
P0019213,Spender,2
P0019214,Grinder-F2W,2
P0019215,Casual,3
P0019216,Casual,0
P0019217,Grinder-F2W,0
P0019218,Grinder-F2W,2
P0019219,Grinder-F2W,0
P0019220,Churned-early,3
P0019221,Churned-early,3
P0019222,Casual,3
P0019223,Churned-early,3
P0019224,Spender,2
P0019225,Casual,3
P0019226,Churned-early,3
P0019227,Casual,3
P0019228,Casual,0
P0019229,Casual,0
P0019230,Grinder-F2W,0
P0019231,Churned-early,3
P0019232,Churned-early,3
P0019233,Grinder-F2W,0
P0019234,Churned-early,0
P0019235,Casual,3
P0019236,Churned-early,3
P0019237,Casual,0
P0019238,Churned-early,0
P0019239,Casual,3
P0019240,Casual,0
P0019241,Casual,0
P0019242,Churned-early,3
P0019243,Churned-early,3
P0019244,Grinder-F2W,0
P0019245,Churned-early,0
P0019246,Churned-early,3
P0019247,Casual,0
P0019248,Grinder-F2W,2
P0019249,Casual,0
P0019250,Casual,0
P0019251,Casual,0
P0019252,Churned-early,3
P0019253,Casual,0
P0019254,Churned-early,3
P0019255,Churned-early,3
P0019256,Churned-early,3
P0019257,Churned-early,0
P0019258,Churned-early,3
P0019259,Grinder-F2W,0
P0019260,Churned-early,3
P0019261,Casual,3
P0019262,Casual,3
P0019263,Casual,0
P0019264,Churned-early,3
P0019265,Casual,0
P0019266,Grinder-F2W,2
P0019267,Churned-early,0
P0019268,Churned-early,3
P0019269,Casual,3
P0019270,Casual,3
P0019271,Churned-early,3
P0019272,Casual,3
P0019273,Grinder-F2W,0
P0019274,Casual,0
P0019275,Casual,3
P0019276,Grinder-F2W,0
P0019277,Casual,3
P0019278,Churned-early,3
P0019279,Casual,0
P0019280,Casual,0
P0019281,Casual,0
P0019282,Casual,3
P0019283,Casual,3
P0019284,Churned-early,3
P0019285,Casual,3
P0019286,Grinder-F2W,2
P0019287,Churned-early,3
P0019288,Churned-early,3
P0019289,Casual,0
P0019290,Casual,0
P0019291,Churned-early,0
P0019292,Grinder-F2W,2
P0019293,Casual,0
P0019294,Casual,0
P0019295,Casual,3
P0019296,Casual,3
P0019297,Casual,3
P0019298,Casual,0
P0019299,Grinder-F2W,2
P0019300,Grinder-F2W,2
P0019301,Casual,3
P0019302,Churned-early,3
P0019303,Churned-early,3
P0019304,Casual,0
P0019305,Churned-early,0
P0019306,Casual,0
P0019307,Casual,0
P0019308,Churned-early,3
P0019309,Grinder-F2W,0
P0019310,Casual,0
P0019311,Churned-early,3
P0019312,Casual,0
P0019313,Churned-early,0
P0019314,Casual,0
P0019315,Churned-early,3
P0019316,Grinder-F2W,0
P0019317,Casual,0
P0019318,Casual,0
P0019319,Churned-early,0
P0019320,Casual,0
P0019321,Casual,0
P0019322,Churned-early,3
P0019323,Churned-early,3
P0019324,Spender,2
P0019325,Grinder-F2W,2
P0019326,Casual,0
P0019327,Churned-early,0
P0019328,Casual,3
P0019329,Casual,3
P0019330,Casual,0
P0019331,Casual,0
P0019332,Casual,0
P0019333,Churned-early,0
P0019334,Casual,3
P0019335,Casual,0
P0019336,Grinder-F2W,0
P0019337,Casual,0
P0019338,Casual,0
P0019339,Casual,0
P0019340,Casual,3
P0019341,Churned-early,3
P0019342,Casual,0
P0019343,Grinder-F2W,2
P0019344,Churned-early,3
P0019345,Churned-early,0
P0019346,Casual,0
P0019347,Casual,0
P0019348,Casual,3
P0019349,Casual,0
P0019350,Casual,3
P0019351,Grinder-F2W,2
P0019352,Casual,3
P0019353,Grinder-F2W,2
P0019354,Churned-early,3
P0019355,Grinder-F2W,2
P0019356,Grinder-F2W,0
P0019357,Grinder-F2W,0
P0019358,Casual,0
P0019359,Casual,0
P0019360,Churned-early,0
P0019361,Grinder-F2W,2
P0019362,Spender,0
P0019363,Casual,0
P0019364,Grinder-F2W,2
P0019365,Churned-early,3
P0019366,Grinder-F2W,0
P0019367,Churned-early,0
P0019368,Casual,0
P0019369,Casual,3
P0019370,Spender,0
P0019371,Churned-early,3
P0019372,Churned-early,0
P0019373,Casual,0
P0019374,Churned-early,3
P0019375,Casual,3
P0019376,Grinder-F2W,0
P0019377,Casual,0
P0019378,Churned-early,3
P0019379,Churned-early,3
P0019380,Churned-early,0
P0019381,Casual,3
P0019382,Churned-early,0
P0019383,Churned-early,3
P0019384,Churned-early,3
P0019385,Casual,0
P0019386,Casual,0
P0019387,Churned-early,3
P0019388,Casual,0
P0019389,Casual,3
P0019390,Grinder-F2W,2
P0019391,Casual,0
P0019392,Grinder-F2W,0
P0019393,Grinder-F2W,0
P0019394,Casual,0
P0019395,Churned-early,0
P0019396,Casual,0
P0019397,Casual,0
P0019398,Churned-early,3
P0019399,Casual,0
P0019400,Casual,3
P0019401,Churned-early,0
P0019402,Churned-early,3
P0019403,Casual,3
P0019404,Casual,0
P0019405,Churned-early,0
P0019406,Churned-early,3
P0019407,Churned-early,0
P0019408,Churned-early,3
P0019409,Casual,0
P0019410,Grinder-F2W,2
P0019411,Casual,0
P0019412,Grinder-F2W,0
P0019413,Churned-early,0
P0019414,Churned-early,3
P0019415,Grinder-F2W,2
P0019416,Casual,0
P0019417,Churned-early,3
P0019418,Casual,0
P0019419,Casual,0
P0019420,Churned-early,0
P0019421,Casual,3
P0019422,Casual,0
P0019423,Grinder-F2W,2
P0019424,Casual,0
P0019425,Casual,0
P0019426,Casual,3
P0019427,Churned-early,3
P0019428,Casual,0
P0019429,Casual,3
P0019430,Casual,3
P0019431,Casual,3
P0019432,Grinder-F2W,2
P0019433,Grinder-F2W,0
P0019434,Grinder-F2W,2
P0019435,Churned-early,3
P0019436,Casual,0
P0019437,Churned-early,0
P0019438,Casual,3
P0019439,Grinder-F2W,0
P0019440,Casual,3
P0019441,Grinder-F2W,2
P0019442,Grinder-F2W,2
P0019443,Casual,0
P0019444,Casual,0
P0019445,Churned-early,3
P0019446,Churned-early,0
P0019447,Casual,0
P0019448,Casual,0
P0019449,Churned-early,3
P0019450,Churned-early,3
P0019451,Casual,3
P0019452,Casual,3
P0019453,Casual,0
P0019454,Churned-early,0
P0019455,Churned-early,3
P0019456,Casual,3
P0019457,Churned-early,0
P0019458,Casual,0
P0019459,Casual,3
P0019460,Churned-early,3
P0019461,Churned-early,3
P0019462,Casual,0
P0019463,Casual,0
P0019464,Casual,0
P0019465,Churned-early,3
P0019466,Churned-early,0
P0019467,Grinder-F2W,2
P0019468,Spender,2
P0019469,Casual,0
P0019470,Casual,0
P0019471,Casual,0
P0019472,Casual,3
P0019473,Churned-early,3
P0019474,Churned-early,3
P0019475,Churned-early,0
P0019476,Casual,0
P0019477,Casual,0
P0019478,Churned-early,3
P0019479,Casual,0
P0019480,Casual,0
P0019481,Grinder-F2W,2
P0019482,Grinder-F2W,0
P0019483,Casual,0
P0019484,Churned-early,3
P0019485,Churned-early,0
P0019486,Churned-early,0
P0019487,Casual,0
P0019488,Casual,0
P0019489,Casual,0
P0019490,Spender,2
P0019491,Casual,0
P0019492,Casual,3
P0019493,Churned-early,3
P0019494,Churned-early,0
P0019495,Churned-early,0
P0019496,Grinder-F2W,0
P0019497,Churned-early,3
P0019498,Churned-early,0
P0019499,Churned-early,3
P0019500,Churned-early,3
P0019501,Churned-early,3
P0019502,Spender,0
P0019503,Churned-early,3
P0019504,Casual,0
P0019505,Casual,0
P0019506,Casual,0
P0019507,Casual,0
P0019508,Casual,0
P0019509,Casual,0
P0019510,Churned-early,0
P0019511,Casual,0
P0019512,Grinder-F2W,2
P0019513,Churned-early,3
P0019514,Casual,0
P0019515,Churned-early,0
P0019516,Casual,3
P0019517,Grinder-F2W,0
P0019518,Churned-early,3
P0019519,Casual,0
P0019520,Churned-early,0
P0019521,Churned-early,0
P0019522,Casual,0
P0019523,Casual,0
P0019524,Grinder-F2W,2
P0019525,Churned-early,3
P0019526,Churned-early,0
P0019527,Churned-early,3
P0019528,Casual,3
P0019529,Casual,0
